2023-12-30 07:40:42,888 INFO    MainThread:3312 [wandb_setup.py:_flush():68] Configure stats pid to 3312
2023-12-30 07:40:42,889 INFO    MainThread:3312 [wandb_setup.py:_flush():68] Loading settings from /home/paperspace/.config/wandb/settings
2023-12-30 07:40:42,889 INFO    MainThread:3312 [wandb_setup.py:_flush():68] Loading settings from /home/paperspace/Documents/plant_pathology/notebooks/wandb/settings
2023-12-30 07:40:42,889 INFO    MainThread:3312 [wandb_setup.py:_flush():68] Loading settings from environment variables: {'_require_service': 'True'}
2023-12-30 07:40:42,889 INFO    MainThread:3312 [wandb_setup.py:_flush():68] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2023-12-30 07:40:42,889 INFO    MainThread:3312 [wandb_init.py:_log_setup():476] Logging user logs to /home/paperspace/Documents/plant_pathology/notebooks/wandb/run-20231230_074042-sx7ibk1s/logs/debug.log
2023-12-30 07:40:42,889 INFO    MainThread:3312 [wandb_init.py:_log_setup():477] Logging internal logs to /home/paperspace/Documents/plant_pathology/notebooks/wandb/run-20231230_074042-sx7ibk1s/logs/debug-internal.log
2023-12-30 07:40:42,889 INFO    MainThread:3312 [wandb_init.py:_jupyter_setup():426] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x7fd44cdc1490>
2023-12-30 07:40:42,889 INFO    MainThread:3312 [wandb_init.py:init():516] calling init triggers
2023-12-30 07:40:42,889 INFO    MainThread:3312 [wandb_init.py:init():519] wandb.init called with sweep_config: {}
config: {'model_name': 'vgg16', 'dataset_name': 'plant_pathology', 'epochs': 50, 'batch_size': 256, 'learning_rate': 0.001, 'optimizer': 'Adam', 'weights_path': '../../weights/vgg16_horizontal_flip_random_rotate/', 'horizontal_flip': True, 'random_rotation': True, 'normalize': True}
2023-12-30 07:40:42,889 INFO    MainThread:3312 [wandb_init.py:init():569] starting backend
2023-12-30 07:40:42,890 INFO    MainThread:3312 [wandb_init.py:init():573] setting up manager
2023-12-30 07:40:42,892 INFO    MainThread:3312 [backend.py:_multiprocessing_setup():102] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2023-12-30 07:40:42,894 INFO    MainThread:3312 [wandb_init.py:init():580] backend started and connected
2023-12-30 07:40:42,900 INFO    MainThread:3312 [wandb_run.py:_label_probe_notebook():1113] probe notebook
2023-12-30 07:40:42,901 INFO    MainThread:3312 [wandb_run.py:_label_probe_notebook():1123] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2023-12-30 07:40:42,901 INFO    MainThread:3312 [wandb_init.py:init():658] updated telemetry
2023-12-30 07:40:42,940 INFO    MainThread:3312 [wandb_init.py:init():693] communicating run to backend with 60 second timeout
2023-12-30 07:40:43,217 INFO    MainThread:3312 [wandb_run.py:_on_init():2000] communicating current version
2023-12-30 07:40:43,282 INFO    MainThread:3312 [wandb_run.py:_on_init():2004] got version response upgrade_message: "wandb version 0.16.1 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2023-12-30 07:40:43,282 INFO    MainThread:3312 [wandb_init.py:init():728] starting run threads in backend
2023-12-30 07:40:43,701 INFO    MainThread:3312 [wandb_run.py:_console_start():1980] atexit reg
2023-12-30 07:40:43,701 INFO    MainThread:3312 [wandb_run.py:_redirect():1838] redirect: SettingsConsole.WRAP_RAW
2023-12-30 07:40:43,702 INFO    MainThread:3312 [wandb_run.py:_redirect():1903] Wrapping output streams.
2023-12-30 07:40:43,702 INFO    MainThread:3312 [wandb_run.py:_redirect():1925] Redirects installed.
2023-12-30 07:40:43,702 INFO    MainThread:3312 [wandb_init.py:init():765] run started, returning control to user process
2023-12-30 08:15:39,684 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:15:39,685 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:38:19,453 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:38:19,454 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:38:19,454 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:38:28,606 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:38:28,609 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:38:28,609 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:38:41,572 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:38:41,576 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:38:41,576 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:39:05,912 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:39:05,942 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:39:05,943 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:40:13,494 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:40:13,822 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:40:13,822 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:40:21,329 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:40:23,690 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:40:23,690 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:40:39,615 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:40:41,512 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:40:41,512 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:41:58,856 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:41:58,869 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:41:58,869 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:42:09,748 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:42:09,753 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:42:09,753 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:42:15,881 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:42:28,520 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:42:28,520 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:43:29,900 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:43:29,904 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:43:29,904 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:43:37,350 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:43:39,245 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:43:39,246 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:43:51,215 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:43:51,355 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:43:51,355 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:44:51,326 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:44:51,648 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:44:51,649 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:45:19,351 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:45:21,611 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:45:21,611 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:45:30,049 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:45:37,725 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:45:37,726 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-12-30 08:45:43,530 INFO    MainThread:3312 [wandb_init.py:_resume_backend():398] resuming backend
2023-12-30 08:45:45,614 INFO    MainThread:3312 [wandb_init.py:_pause_backend():389] pausing backend
2023-12-30 08:45:45,615 INFO    MainThread:3312 [jupyter.py:save_ipynb():378] not saving jupyter notebook
